signal_time,entry_time,exit_time,direction,signal_vol_percentile,entry_price,exit_price,atr_at_entry,stop_price,exit_reason,holding_hours,gross_pnl_pct,funding_pnl_pct,cost_pct,net_pnl_pct
2022-08-01 06:00:00+00:00,2022-08-01 07:00:00+00:00,2022-08-01 19:00:00+00:00,short,0.04027777777777778,23216.8,22944.9,187.62352282550273,23592.047045651005,horizon,12,0.011711346955652709,0.0,0.0014,0.010311346955652709
2022-08-05 06:00:00+00:00,2022-08-05 07:00:00+00:00,2022-08-05 13:00:00+00:00,long,0.07916666666666666,23271.2,22880.660421026587,195.2697894867064,22880.660421026587,stop,6,-0.016782098859251516,-6.774e-05,0.0022,-0.019049838859251517
2022-08-06 23:00:00+00:00,2022-08-07 00:00:00+00:00,2022-08-07 12:00:00+00:00,short,0.011111111111111112,22943.2,23103.1,122.89019053596037,23188.98038107192,horizon,12,-0.006969385264479141,-7.37e-06,0.0014,-0.00837675526447914
2022-08-08 05:00:00+00:00,2022-08-08 06:00:00+00:00,2022-08-08 18:00:00+00:00,long,0.03333333333333333,23416.5,23908.0,118.43009625738695,23179.639807485226,horizon,12,0.020989473234684943,-0.0001,0.0014,0.019489473234684945
2022-08-09 09:00:00+00:00,2022-08-09 10:00:00+00:00,2022-08-09 22:00:00+00:00,short,0.09027777777777778,23465.2,23159.6,159.72046726440325,23784.64093452881,horizon,12,0.01302354124405512,0.0001,0.0014,0.011723541244055119
2022-08-10 00:00:00+00:00,2022-08-10 01:00:00+00:00,2022-08-10 08:00:00+00:00,short,0.1388888888888889,22761.3,23112.570615088585,175.6353075442931,23112.570615088585,stop,7,-0.0154328010741296,0.0,0.0022,-0.0176328010741296
2022-08-14 07:00:00+00:00,2022-08-14 08:00:00+00:00,2022-08-14 11:00:00+00:00,long,0.11666666666666667,24867.2,24525.33372037613,170.9331398119353,24525.33372037613,stop,3,-0.013747678855032789,0.0,0.0022,-0.015947678855032787
2022-08-14 16:00:00+00:00,2022-08-14 17:00:00+00:00,2022-08-15 01:00:00+00:00,short,0.09861111111111111,24303.4,24625.837621191004,161.2188105955013,24625.837621191004,stop,8,-0.013267181595620452,0.0,0.0022,-0.015467181595620452
2022-08-17 05:00:00+00:00,2022-08-17 06:00:00+00:00,2022-08-17 07:00:00+00:00,long,0.09861111111111111,24151.1,23833.852013798933,158.62399310053368,23833.852013798933,stop,1,-0.013135964250119703,0.0,0.0022,-0.015335964250119703
2022-08-18 23:00:00+00:00,2022-08-19 00:00:00+00:00,2022-08-19 12:00:00+00:00,short,0.08472222222222223,23185.0,21517.0,143.35865839741618,23471.71731679483,horizon,12,0.07194306663791245,2.108e-05,0.0014,0.07056414663791245
2022-08-26 11:00:00+00:00,2022-08-26 12:00:00+00:00,2022-08-26 12:00:00+00:00,short,0.11527777777777778,21179.6,21447.18652570107,133.79326285053435,21447.18652570107,stop,0,-0.012634163331747062,0.0,0.0022,-0.014834163331747063
2022-09-04 07:00:00+00:00,2022-09-04 08:00:00+00:00,2022-09-04 09:00:00+00:00,short,0.018055555555555554,19618.4,19797.975798564832,89.78789928241486,19797.975798564832,stop,1,-0.00915343751604772,0.0,0.0022,-0.011353437516047721
2022-09-04 23:00:00+00:00,2022-09-05 00:00:00+00:00,2022-09-05 05:00:00+00:00,long,0.10555555555555556,19992.7,19764.31025101986,114.19487449007067,19764.31025101986,stop,5,-0.011423657083842704,0.0,0.0022,-0.013623657083842704
2022-09-17 16:00:00+00:00,2022-09-17 17:00:00+00:00,2022-09-18 05:00:00+00:00,long,0.1388888888888889,20118.8,20059.6,127.95744442916268,19862.885111141673,horizon,12,-0.002942521422748908,-6.428e-05,0.0014,-0.004406801422748908
2022-10-02 10:00:00+00:00,2022-10-02 11:00:00+00:00,2022-10-02 19:00:00+00:00,short,0.03194444444444444,19095.2,19290.48641569261,97.64320784630486,19290.48641569261,stop,8,-0.010226989803333192,0.0,0.0022,-0.012426989803333193
2022-10-08 21:00:00+00:00,2022-10-08 22:00:00+00:00,2022-10-09 10:00:00+00:00,short,0.0125,19309.4,19484.15844989396,87.37922494697868,19484.15844989396,stop,12,-0.009050433980028262,3.246e-05,0.0022,-0.011217973980028263
2022-10-10 08:00:00+00:00,2022-10-10 09:00:00+00:00,2022-10-10 12:00:00+00:00,short,0.06666666666666667,19228.3,19408.064893195904,89.88244659795224,19408.064893195904,stop,3,-0.009348974854558371,0.0,0.0022,-0.011548974854558372
2022-10-16 19:00:00+00:00,2022-10-16 20:00:00+00:00,2022-10-16 21:00:00+00:00,long,0.018055555555555554,19369.8,19240.257439545225,64.77128022738694,19240.257439545225,stop,1,-0.006687862572394889,0.0,0.0022,-0.008887862572394888
2022-10-23 17:00:00+00:00,2022-10-23 18:00:00+00:00,2022-10-24 03:00:00+00:00,long,0.05416666666666667,19468.7,19345.054649352507,61.82267532374694,19345.054649352507,stop,9,-0.006350981351990303,0.0,0.0022,-0.008550981351990302
2022-10-25 13:00:00+00:00,2022-10-25 14:00:00+00:00,2022-10-26 02:00:00+00:00,long,0.11944444444444445,19469.4,20199.8,75.60776719906735,19318.184465601866,horizon,12,0.03751528038871243,1.66e-06,0.0014,0.03611694038871243
2022-11-06 21:00:00+00:00,2022-11-06 22:00:00+00:00,2022-11-07 10:00:00+00:00,short,0.0875,21117.3,20749.8,76.97339413533973,21271.246788270677,horizon,12,0.017402792970692277,0.0,0.0014,0.01600279297069228
2022-11-19 22:00:00+00:00,2022-11-19 23:00:00+00:00,2022-11-20 08:00:00+00:00,long,0.05416666666666667,16728.6,16619.37019566978,54.61490216510857,16619.37019566978,stop,9,-0.006529524546597924,0.0,0.0022,-0.008729524546597924
2022-11-20 11:00:00+00:00,2022-11-20 12:00:00+00:00,2022-11-21 00:00:00+00:00,short,0.13333333333333333,16517.6,16261.5,67.60446338876348,16652.808926777525,horizon,12,0.015504673802489379,-9.79e-06,0.0014,0.014094883802489378
2022-11-26 18:00:00+00:00,2022-11-26 19:00:00+00:00,2022-11-27 07:00:00+00:00,short,0.058333333333333334,16470.9,16553.9,65.09478157098985,16601.08956314198,horizon,12,-0.005039190329611617,0.0,0.0014,-0.0064391903296116175
2022-12-08 14:00:00+00:00,2022-12-08 15:00:00+00:00,2022-12-09 03:00:00+00:00,long,0.12083333333333333,16890.5,17194.0,61.75244789885128,16766.9951042023,horizon,12,0.01796868061928303,0.0,0.0014,0.01656868061928303
2022-12-10 15:00:00+00:00,2022-12-10 16:00:00+00:00,2022-12-10 22:00:00+00:00,long,0.008333333333333333,17200.3,17113.36863179172,43.465684104140394,17113.36863179172,stop,6,-0.00505406116220527,0.0,0.0022,-0.007254061162205271
2022-12-11 18:00:00+00:00,2022-12-11 19:00:00+00:00,2022-12-11 19:00:00+00:00,long,0.005555555555555556,17197.1,17135.138040152175,30.980979923912226,17135.138040152175,stop,0,-0.003603047016521617,0.0,0.0022,-0.005803047016521617
2022-12-11 23:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-12 12:00:00+00:00,short,0.05277777777777778,17077.3,16952.9,44.232667710792555,17165.765335421584,horizon,12,0.007284523900148022,0.0,0.0014,0.005884523900148022
2022-12-12 21:00:00+00:00,2022-12-12 22:00:00+00:00,2022-12-13 10:00:00+00:00,long,0.1,17167.5,17385.0,51.38882441703224,17064.722351165936,horizon,12,0.012669287898645697,-3.003e-05,0.0014,0.011239257898645697
2022-12-26 02:00:00+00:00,2022-12-26 03:00:00+00:00,2022-12-26 15:00:00+00:00,long,0.0763888888888889,16881.2,16806.07702141693,37.561489291534954,16806.07702141693,stop,12,-0.0044500970655563105,5.064e-05,0.0022,-0.00659945706555631
2022-12-31 22:00:00+00:00,2022-12-31 23:00:00+00:00,2023-01-01 11:00:00+00:00,short,0.13333333333333333,16515.1,16549.8,38.348147515067176,16591.796295030133,horizon,12,-0.00210110747134445,0.0001,0.0014,-0.00340110747134445
2023-01-02 03:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 16:00:00+00:00,long,0.14583333333333334,16654.7,16704.1,37.39435211256773,16579.911295774866,horizon,12,0.0029661296811109065,0.0,0.0014,0.0015661296811109065
2023-01-08 15:00:00+00:00,2023-01-08 16:00:00+00:00,2023-01-08 16:00:00+00:00,long,0.029166666666666667,16990.9,16942.620034257092,24.139982871455206,16942.620034257092,stop,0,-0.0028415190333007405,0.0,0.0022,-0.00504151903330074
2023-02-11 21:00:00+00:00,2023-02-11 22:00:00+00:00,2023-02-12 10:00:00+00:00,long,0.029166666666666667,21815.7,21868.9,87.2476494535579,21641.204701092884,horizon,12,0.00243861072530337,-0.0001,0.0014,0.00093861072530337
2023-03-05 01:00:00+00:00,2023-03-05 02:00:00+00:00,2023-03-05 02:00:00+00:00,long,0.10555555555555556,22582.7,22387.344864220246,97.67756788987717,22387.344864220246,stop,0,-0.008650654517828031,0.0,0.0022,-0.010850654517828032
2023-03-07 14:00:00+00:00,2023-03-07 15:00:00+00:00,2023-03-07 15:00:00+00:00,short,0.04722222222222222,22296.1,22453.638100618744,78.7690503093722,22453.638100618744,stop,0,-0.007065724526654679,0.0,0.0022,-0.00926572452665468
2023-04-02 15:00:00+00:00,2023-04-02 16:00:00+00:00,2023-04-03 04:00:00+00:00,short,0.11666666666666667,28110.1,27692.8,126.3427577379144,28362.78551547583,horizon,12,0.01484519798933477,1.759e-05,0.0014,0.013462787989334769
2023-04-08 05:00:00+00:00,2023-04-08 06:00:00+00:00,2023-04-08 17:00:00+00:00,long,0.008333333333333333,28131.9,27922.5004800922,104.69975995390166,27922.5004800922,stop,11,-0.00744349012714398,0.0,0.0022,-0.00964349012714398
2023-04-09 19:00:00+00:00,2023-04-09 20:00:00+00:00,2023-04-10 08:00:00+00:00,long,0.058333333333333334,28132.4,28284.3,102.98954704699786,27926.420905906005,horizon,12,0.005399468228803721,-0.0001,0.0014,0.0038994682288037204
2023-04-16 18:00:00+00:00,2023-04-16 19:00:00+00:00,2023-04-16 19:00:00+00:00,long,0.05694444444444444,30487.1,30296.782908503985,95.15854574800638,30296.782908503985,stop,0,-0.006242544928708003,0.0,0.0022,-0.008442544928708003
2023-05-14 15:00:00+00:00,2023-05-14 16:00:00+00:00,2023-05-14 19:00:00+00:00,long,0.08611111111111111,27071.4,26837.23717987584,117.08141006208025,26837.23717987584,stop,3,-0.008649823065085735,0.0,0.0022,-0.010849823065085735
2023-05-20 17:00:00+00:00,2023-05-20 18:00:00+00:00,2023-05-20 19:00:00+00:00,long,0.011111111111111112,27129.9,26961.734834303188,84.08258284840693,26961.734834303188,stop,1,-0.006198517712811818,0.0,0.0022,-0.008398517712811818
2023-05-21 00:00:00+00:00,2023-05-21 01:00:00+00:00,2023-05-21 07:00:00+00:00,long,0.04027777777777778,27229.0,27031.18052851052,98.90973574474081,27031.18052851052,stop,6,-0.007265028884258755,0.0,0.0022,-0.009465028884258755
2023-05-21 11:00:00+00:00,2023-05-21 12:00:00+00:00,2023-05-22 00:00:00+00:00,short,0.05138888888888889,26818.0,26641.8,96.23553988113538,27010.471079762272,horizon,12,0.006570214035349419,0.0,0.0014,0.005170214035349419
2023-05-22 00:00:00+00:00,2023-05-22 01:00:00+00:00,2023-05-22 06:00:00+00:00,short,0.09583333333333334,26641.7,26865.06800553706,111.68400276853104,26865.06800553706,stop,5,-0.008384149867953642,0.0,0.0022,-0.010584149867953642
2023-05-22 13:00:00+00:00,2023-05-22 14:00:00+00:00,2023-05-23 02:00:00+00:00,long,0.1486111111111111,26995.3,27119.3,126.57800425284624,26742.143991494308,horizon,12,0.004593392183083722,0.0,0.0014,0.0031933921830837216
2023-05-28 00:00:00+00:00,2023-05-28 01:00:00+00:00,2023-05-28 13:00:00+00:00,long,0.125,27063.4,27173.2,108.0041059150566,26847.391788169887,horizon,12,0.0040571399011210445,0.0,0.0014,0.0026571399011210443
2023-06-03 15:00:00+00:00,2023-06-03 16:00:00+00:00,2023-06-03 17:00:00+00:00,long,0.03611111111111111,27292.8,27114.816748407018,88.99162579648997,27114.816748407018,stop,1,-0.006521252916262938,0.0,0.0022,-0.008721252916262938
2023-06-03 21:00:00+00:00,2023-06-03 22:00:00+00:00,2023-06-04 09:00:00+00:00,short,0.10416666666666667,26990.0,27189.647383562315,99.8236917811575,27189.647383562315,stop,11,-0.007397087201271383,0.0001485,0.0022,-0.009448587201271383
2023-07-05 10:00:00+00:00,2023-07-05 11:00:00+00:00,2023-07-05 23:00:00+00:00,short,0.13472222222222222,30421.1,30488.4,131.0296986035983,30683.159397207197,horizon,12,-0.0022122802922972186,0.0001,0.0014,-0.003512280292297219
2023-07-08 19:00:00+00:00,2023-07-08 20:00:00+00:00,2023-07-09 00:00:00+00:00,short,0.022222222222222223,30100.0,30296.036992282843,98.01849614142225,30296.036992282843,stop,4,-0.0065128568864731935,0.0,0.0022,-0.008712856886473193
2023-07-16 14:00:00+00:00,2023-07-16 15:00:00+00:00,2023-07-16 18:00:00+00:00,long,0.020833333333333332,30388.6,30226.786856243623,80.9065718781869,30226.786856243623,stop,3,-0.005324797580552419,-4.583e-05,0.0022,-0.0075706275805524186
2023-07-23 17:00:00+00:00,2023-07-23 18:00:00+00:00,2023-07-23 21:00:00+00:00,long,0.020833333333333332,30110.1,29964.750425429364,72.67478728531768,29964.750425429364,stop,3,-0.004827269739078748,0.0,0.0022,-0.007027269739078749
2023-07-30 14:00:00+00:00,2023-07-30 15:00:00+00:00,2023-07-30 19:00:00+00:00,long,0.02361111111111111,29377.2,29280.02914595792,48.58542702104042,29280.02914595792,stop,4,-0.003307696242054398,-4.357e-05,0.0022,-0.005551266242054398
2023-07-30 19:00:00+00:00,2023-07-30 20:00:00+00:00,2023-07-31 00:00:00+00:00,short,0.075,29187.2,29328.464002554454,70.6320012772268,29328.464002554454,stop,4,-0.004839929919774878,0.0,0.0022,-0.007039929919774878
2023-08-13 22:00:00+00:00,2023-08-13 23:00:00+00:00,2023-08-14 03:00:00+00:00,short,0.04583333333333333,29307.0,29384.750509641413,38.87525482070631,29384.750509641413,stop,4,-0.002652967196963639,0.0,0.0022,-0.0048529671969636395
2023-08-27 14:00:00+00:00,2023-08-27 15:00:00+00:00,2023-08-27 17:00:00+00:00,long,0.08888888888888889,26134.0,26054.09148122457,39.954259387715524,26054.09148122457,stop,2,-0.0030576459315616337,-1.232e-05,0.0022,-0.005269965931561634
2023-09-24 17:00:00+00:00,2023-09-24 18:00:00+00:00,2023-09-24 18:00:00+00:00,long,0.03194444444444444,26661.3,26580.548660413737,40.37566979313152,26580.548660413737,stop,0,-0.003028784777421299,0.0,0.0022,-0.005228784777421299
2023-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,2023-10-01 19:00:00+00:00,long,0.0763888888888889,27113.1,27091.1,61.902973275393336,26989.29405344921,horizon,12,-0.0008114158838347515,2.882e-05,0.0014,-0.0021825958838347513
2023-10-15 17:00:00+00:00,2023-10-15 18:00:00+00:00,2023-10-16 06:00:00+00:00,long,0.059722222222222225,26969.5,27800.0,54.69190529853519,26860.11618940293,horizon,12,0.030794045125048665,-5.11e-06,0.0014,0.029388935125048667
2023-11-19 18:00:00+00:00,2023-11-19 19:00:00+00:00,2023-11-20 07:00:00+00:00,long,0.043055555555555555,36851.8,37261.1,138.45886913157509,36574.88226173685,horizon,12,0.011106648793274564,-0.0001,0.0014,0.009606648793274565
2023-11-26 16:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 20:00:00+00:00,short,0.10555555555555556,37212.0,37512.67071615873,150.33535807936465,37512.67071615873,stop,3,-0.008079939701137613,0.0,0.0022,-0.010279939701137613
2024-01-22 01:00:00+00:00,2024-01-22 02:00:00+00:00,2024-01-22 14:00:00+00:00,short,0.07361111111111111,41363.9,40690.1,170.17731600683354,41704.25463201367,horizon,12,0.016289566506059703,0.0001,0.0014,0.014989566506059702
2024-01-27 21:00:00+00:00,2024-01-27 22:00:00+00:00,2024-01-28 10:00:00+00:00,long,0.03611111111111111,42137.8,42584.9,176.48704729816194,41784.82590540368,horizon,12,0.010610425793468062,-0.00014725,0.0014,0.009063175793468062
2024-02-04 06:00:00+00:00,2024-02-04 07:00:00+00:00,2024-02-04 11:00:00+00:00,short,0.005555555555555556,42729.6,42993.40250678388,131.90125339194128,42993.40250678388,stop,4,-0.006173764949446814,0.0,0.0022,-0.008373764949446813
2024-02-04 19:00:00+00:00,2024-02-04 20:00:00+00:00,2024-02-04 20:00:00+00:00,short,0.05277777777777778,42623.9,42913.7051003896,144.9025501947967,42913.7051003896,stop,0,-0.006799122097921499,0.0,0.0022,-0.008999122097921499
2024-02-24 16:00:00+00:00,2024-02-24 17:00:00+00:00,2024-02-25 05:00:00+00:00,long,0.034722222222222224,51244.9,51699.1,181.19532306016023,50882.50935387968,horizon,12,0.008863321032922243,0.0,0.0014,0.007463321032922243
2024-02-26 08:00:00+00:00,2024-02-26 09:00:00+00:00,2024-02-26 14:00:00+00:00,short,0.044444444444444446,51287.0,51656.6621420174,184.8310710087005,51656.6621420174,stop,5,-0.0072077162247235725,0.0,0.0022,-0.009407716224723573
2024-03-29 07:00:00+00:00,2024-03-29 08:00:00+00:00,2024-03-29 20:00:00+00:00,short,0.09444444444444444,69855.6,69667.6,470.21318878662896,70796.02637757326,horizon,12,0.0026912659829705847,0.0003017,0.0014,0.0015929659829705845
2024-03-30 23:00:00+00:00,2024-03-31 00:00:00+00:00,2024-03-31 02:00:00+00:00,short,0.002777777777777778,69642.0,70179.13347656307,268.56673828153754,70179.13347656307,stop,2,-0.007712780743848174,0.0,0.0022,-0.009912780743848174
2024-03-31 05:00:00+00:00,2024-03-31 06:00:00+00:00,2024-03-31 18:00:00+00:00,long,0.013888888888888888,70428.6,70974.9,285.4707624530883,69857.65847509383,horizon,12,0.0077567919850740795,-0.00039889,0.0014,0.005957901985074079
2024-03-31 18:00:00+00:00,2024-03-31 19:00:00+00:00,2024-04-01 05:00:00+00:00,long,0.034722222222222224,70974.8,70378.85255230436,297.9737238478162,70378.85255230436,stop,10,-0.008396606227782795,-0.00070161,0.0022,-0.011298216227782796
2024-04-01 05:00:00+00:00,2024-04-01 06:00:00+00:00,2024-04-01 13:00:00+00:00,short,0.14027777777777778,69212.2,70045.58210069861,416.691050349308,70045.58210069861,stop,7,-0.01204097111056448,0.00033491,0.0022,-0.01390606111056448
2024-04-06 22:00:00+00:00,2024-04-06 23:00:00+00:00,2024-04-07 11:00:00+00:00,long,0.08611111111111111,69040.7,69366.1,385.8814019110068,68268.93719617798,horizon,12,0.0047131619465041455,-0.0002,0.0014,0.0031131619465041456
2024-04-07 16:00:00+00:00,2024-04-07 17:00:00+00:00,2024-04-07 18:00:00+00:00,long,0.1111111111111111,70107.9,69294.62458602409,406.6377069879501,69294.62458602409,stop,1,-0.011600339105520283,0.0,0.0022,-0.013800339105520283
2024-04-28 02:00:00+00:00,2024-04-28 03:00:00+00:00,2024-04-28 15:00:00+00:00,long,0.1388888888888889,63919.4,63508.6,385.38173460237164,63148.63653079526,horizon,12,-0.006426843806418754,2.081e-05,0.0014,-0.007806033806418754
2024-04-28 22:00:00+00:00,2024-04-28 23:00:00+00:00,2024-04-29 11:00:00+00:00,short,0.09444444444444444,63127.9,62222.9,338.7907224492666,63805.481444898534,horizon,12,0.014335975060155652,8.015999999999999e-05,0.0014,0.013016135060155651
2024-05-15 09:00:00+00:00,2024-05-15 10:00:00+00:00,2024-05-15 22:00:00+00:00,long,0.1375,62626.1,66078.6,381.1928262537103,61863.714347492576,horizon,12,0.05512877218923112,-2.373e-05,0.0014,0.053705042189231125
2024-05-19 19:00:00+00:00,2024-05-19 20:00:00+00:00,2024-05-20 02:00:00+00:00,short,0.11805555555555555,66002.9,66710.55129739376,353.82564869688105,66710.55129739376,stop,6,-0.010721518257436632,5.607e-05,0.0022,-0.012865448257436633
2024-05-25 10:00:00+00:00,2024-05-25 11:00:00+00:00,2024-05-25 23:00:00+00:00,long,0.09166666666666666,69397.7,69314.4,344.9775187915488,68707.7449624169,horizon,12,-0.001200327964759681,-0.0001,0.0014,-0.0027003279647596808
2024-05-26 21:00:00+00:00,2024-05-26 22:00:00+00:00,2024-05-27 01:00:00+00:00,short,0.04722222222222222,68543.6,69099.29718792076,277.8485939603758,69099.29718792076,stop,3,-0.008107207498887653,0.0001,0.0022,-0.010207207498887655
2024-06-02 09:00:00+00:00,2024-06-02 10:00:00+00:00,2024-06-02 11:00:00+00:00,short,0.009722222222222222,67574.0,67944.08876085746,185.0443804287302,67944.08876085746,stop,1,-0.005476792270066235,0.0,0.0022,-0.007676792270066235
2024-06-02 11:00:00+00:00,2024-06-02 12:00:00+00:00,2024-06-02 18:00:00+00:00,long,0.027777777777777776,68284.0,67815.95101742393,234.02449128803696,67815.95101742393,stop,6,-0.006854445881554598,-0.0001,0.0022,-0.009154445881554599
2024-06-07 11:00:00+00:00,2024-06-07 12:00:00+00:00,2024-06-07 12:00:00+00:00,long,0.12361111111111112,71749.9,71137.71172358518,306.09413820741054,71137.71172358518,stop,0,-0.0085322526779106,0.0,0.0022,-0.0107322526779106
2024-06-09 12:00:00+00:00,2024-06-09 13:00:00+00:00,2024-06-09 13:00:00+00:00,long,0.006944444444444444,69734.8,69411.06004027465,161.86997986267593,69411.06004027465,stop,0,-0.0046424448012377375,0.0,0.0022,-0.006842444801237737
2024-06-10 15:00:00+00:00,2024-06-10 16:00:00+00:00,2024-06-10 19:00:00+00:00,long,0.09861111111111111,70090.9,69590.4535520703,250.2232239648413,69590.4535520703,stop,3,-0.007139963218187919,0.0,0.0022,-0.009339963218187919
2024-06-16 10:00:00+00:00,2024-06-16 11:00:00+00:00,2024-06-16 23:00:00+00:00,long,0.07777777777777778,66696.2,66653.6,196.4956941359001,66303.2086117282,horizon,12,-0.0006387170483474512,-0.0001,0.0014,-0.002138717048347451
2024-06-23 14:00:00+00:00,2024-06-23 15:00:00+00:00,2024-06-24 03:00:00+00:00,short,0.008333333333333333,64166.5,62840.1,126.14765318260731,64418.79530636522,horizon,12,0.020671222522655925,4.676e-05,0.0014,0.019317982522655926
2024-07-27 12:00:00+00:00,2024-07-27 13:00:00+00:00,2024-07-27 19:00:00+00:00,long,0.07916666666666666,68371.0,67716.56562539077,327.2171873046204,67716.56562539077,stop,6,-0.009571812239242288,-9.109e-05,0.0022,-0.011862902239242289
2024-08-18 02:00:00+00:00,2024-08-18 03:00:00+00:00,2024-08-18 03:00:00+00:00,long,0.058333333333333334,60103.9,59460.80541592671,321.54729203664436,59460.80541592671,stop,0,-0.010699714728549883,0.0,0.0022,-0.012899714728549883
2024-08-26 06:00:00+00:00,2024-08-26 07:00:00+00:00,2024-08-26 19:00:00+00:00,short,0.03333333333333333,63705.1,63305.0,310.5319245699944,64326.163849139986,horizon,12,0.0062805018750460885,3.789e-05,0.0014,0.004918391875046088
