entry_time,exit_time,direction,entry_price,exit_price,atr_at_entry,stop_price,exit_reason,holding_days,gross_pnl_pct,funding_pnl_pct,cost_pct,net_pnl_pct
2022-12-21 00:00:00+00:00,2022-12-31 00:00:00+00:00,long,16887.3,16601.2,540.9113503671484,15535.021624082128,signal_flip,10,-0.016941725438643154,-0.00158202,0.0014,-0.019923745438643153
2022-12-31 00:00:00+00:00,2023-01-07 00:00:00+00:00,short,16601.2,16943.9,387.7192648510332,17570.498162127584,signal_flip,7,-0.020643086041972913,0.00092577,0.0014,-0.021117316041972912
2023-01-07 00:00:00+00:00,2023-01-08 00:00:00+00:00,long,16943.9,16936.5,324.76772944700275,16131.980676382494,signal_flip,1,-0.0004367353442832792,0.0,0.0014,-0.0018367353442832791
2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,short,16936.5,17124.6,306.82003448650255,17703.550086216255,signal_flip,1,-0.011106190771410772,0.0,0.0014,-0.012506190771410772
2023-01-09 00:00:00+00:00,2023-03-01 00:00:00+00:00,long,17124.6,23129.7,304.62574630889515,16363.035634227761,signal_flip,51,0.350670964577275,-0.01364259,0.0014,0.33562837457727496
2023-03-01 00:00:00+00:00,2023-03-02 00:00:00+00:00,short,23129.7,23619.8,901.8715614887777,25384.378903721947,signal_flip,1,-0.021189206950371103,0.0,0.0014,-0.022589206950371102
2023-03-02 00:00:00+00:00,2023-03-04 00:00:00+00:00,long,23619.8,22342.8,909.9021642395793,21345.04458940105,signal_flip,2,-0.054064810032261074,-5.571e-05,0.0014,-0.05552052003226107
2023-03-04 00:00:00+00:00,2023-03-13 00:00:00+00:00,short,22342.8,21986.2,938.0875803902494,24688.018950975624,signal_flip,9,0.015960398875700384,0.0006907100000000001,0.0014,0.015251108875700385
2023-03-13 00:00:00+00:00,2023-04-23 00:00:00+00:00,long,21986.2,27807.2,952.2308014214983,19605.622996446255,signal_flip,41,0.264756983926281,-0.0070464099999999995,0.0014,0.256310573926281
2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,short,27807.2,27575.9,1048.146387089967,30427.565967724917,signal_flip,1,0.008317989585431085,0.0,0.0014,0.006917989585431085
2023-04-24 00:00:00+00:00,2023-05-02 00:00:00+00:00,long,27575.9,28054.5,1010.9645022978265,25048.488744255435,signal_flip,8,0.017355734536316076,-0.00096229,0.0014,0.014993444536316075
2023-05-02 00:00:00+00:00,2023-05-03 00:00:00+00:00,short,28054.5,28656.4,1128.466051845361,30875.665129613404,signal_flip,1,-0.021454668591491612,0.0,0.0014,-0.02285466859149161
2023-05-03 00:00:00+00:00,2023-05-09 00:00:00+00:00,long,28656.4,27659.8,1121.7184767135495,25852.10380821613,signal_flip,6,-0.03477757150235208,-0.0009593700000000001,0.0014,-0.037136941502352076
2023-05-09 00:00:00+00:00,2023-06-21 00:00:00+00:00,short,27659.8,28290.7,1118.7561975754218,30456.690493938553,signal_flip,43,-0.022809275555137835,0.007050260000000002,0.0014,-0.01715901555513783
2023-06-21 00:00:00+00:00,2023-07-22 00:00:00+00:00,long,28290.7,29891.5,954.9624026160762,25903.29399345981,signal_flip,31,0.05658396575553094,-0.00633563,0.0014,0.04884833575553094
2023-07-22 00:00:00+00:00,2023-09-18 00:00:00+00:00,short,29891.5,26514.2,813.6463781761387,31925.615945440346,signal_flip,58,0.11298529682351167,0.00786714,0.0014,0.11945243682351167
2023-09-18 00:00:00+00:00,2023-09-29 00:00:00+00:00,long,26514.2,27011.7,693.0300775387362,24781.62480615316,signal_flip,11,0.018763530485551138,-0.0004318099999999999,0.0014,0.01693172048555114
2023-09-29 00:00:00+00:00,2023-10-01 00:00:00+00:00,short,27011.7,26951.0,655.4012015279667,28650.20300381992,signal_flip,2,0.002247174372586721,4.032e-05,0.0014,0.0008874943725867208
2023-10-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,long,26951.0,43916.9,620.6719543787059,25399.320114053236,signal_flip,99,0.6295091091239657,-0.03499753000000003,0.0014,0.5931115791239657
2024-01-08 00:00:00+00:00,2024-01-09 00:00:00+00:00,short,43916.9,46972.6,1717.5374768017848,48210.743692004464,signal_flip,1,-0.06957913696094208,0.0,0.0014,-0.07097913696094207
2024-01-09 00:00:00+00:00,2024-01-12 00:00:00+00:00,long,46972.6,42243.691571710144,1891.563371315943,42243.691571710144,stop,3,-0.1006737636045238,-0.0006000000000000001,0.0022,-0.1034737636045238
2024-01-13 00:00:00+00:00,2024-01-16 00:00:00+00:00,short,42789.0,42515.0,2423.1630218699147,48846.907554674784,signal_flip,3,0.006403514922059408,0.0006000000000000001,0.0014,0.0056035149220594075
2024-01-16 00:00:00+00:00,2024-01-19 00:00:00+00:00,long,42515.0,41323.2,2201.0858815773336,37012.28529605667,signal_flip,3,-0.028032459132071103,-0.0006000000000000001,0.0014,-0.0300324591320711
2024-01-19 00:00:00+00:00,2024-01-30 00:00:00+00:00,short,41323.2,43287.6,2084.627507953864,46534.76876988466,signal_flip,11,-0.047537460796840555,0.00291133,0.0014,-0.04602613079684055
2024-01-30 00:00:00+00:00,2024-02-01 00:00:00+00:00,long,43287.6,42560.5,1667.0831614651597,39119.8920963371,signal_flip,2,-0.016796958020310632,-0.00022154,0.0014,-0.01841849802031063
2024-02-01 00:00:00+00:00,2024-02-03 00:00:00+00:00,short,42560.5,43182.0,1625.0115014674084,46623.02875366852,signal_flip,2,-0.014602741979065095,0.00030000000000000003,0.0014,-0.015702741979065096
2024-02-03 00:00:00+00:00,2024-02-04 00:00:00+00:00,long,43182.0,42992.4,1564.513998714245,39270.71500321439,signal_flip,1,-0.004390718354870051,0.0,0.0014,-0.005790718354870051
2024-02-04 00:00:00+00:00,2024-02-09 00:00:00+00:00,short,42992.4,46716.07535415807,1489.470141663227,46716.07535415807,stop,5,-0.08661240949930846,0.0009705400000000001,0.0022,-0.08784186949930844
2024-02-10 00:00:00+00:00,2024-04-04 00:00:00+00:00,long,47116.1,65971.8,1520.1977404466013,43315.605648883495,signal_flip,54,0.40019653579137504,-0.04386763999999999,0.0014,0.35492889579137504
2024-04-04 00:00:00+00:00,2024-04-05 00:00:00+00:00,short,65971.8,68489.8,3427.995998642886,74541.78999660721,signal_flip,1,-0.03816782322143704,0.0,0.0014,-0.03956782322143704
2024-04-05 00:00:00+00:00,2024-04-11 00:00:00+00:00,long,68489.8,70681.8,3485.260570168394,59776.64857457902,signal_flip,6,0.03200476567313673,-0.00210154,0.0014,0.028503225673136734
2024-04-11 00:00:00+00:00,2024-04-19 00:00:00+00:00,short,70681.8,63445.0,3335.6298310193265,79020.87457754833,signal_flip,8,0.1023856211924428,0.0017591999999999998,0.0014,0.1027448211924428
2024-04-19 00:00:00+00:00,2024-04-20 00:00:00+00:00,long,63445.0,63787.4,3809.7920219875264,53920.519945031185,signal_flip,1,0.005396800378280424,0.0,0.0014,0.0039968003782804235
2024-04-20 00:00:00+00:00,2024-04-22 00:00:00+00:00,short,63787.4,64912.7,3961.8783061312747,73692.09576532818,signal_flip,2,-0.017641415075704537,9.364e-05,0.0014,-0.018947775075704536
2024-04-22 00:00:00+00:00,2024-04-24 00:00:00+00:00,long,64912.7,66386.2,3676.9088455927827,55720.42788601804,signal_flip,2,0.02269971823695517,-2.9210000000000003e-05,0.0014,0.02127050823695517
2024-04-24 00:00:00+00:00,2024-05-16 00:00:00+00:00,short,66386.2,66175.4,3453.5290556386744,75020.02263909669,signal_flip,22,0.0031753587341948014,0.0032968299999999997,0.0014,0.0050721887341948005
2024-05-16 00:00:00+00:00,2024-06-15 00:00:00+00:00,long,66175.4,66039.7,2868.055363024464,59005.26159243884,signal_flip,30,-0.002050610952106026,-0.008210589999999999,0.0014,-0.011661200952106024
2024-06-15 00:00:00+00:00,2024-06-16 00:00:00+00:00,short,66039.7,66213.7,2216.9469701078165,71582.06742526953,signal_flip,1,-0.0026347787770083756,0.0,0.0014,-0.004034778777008375
2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,long,66213.7,66653.5,2107.27932938583,60945.50167653542,signal_flip,1,0.006642129951958627,0.0,0.0014,0.005242129951958626
2024-06-17 00:00:00+00:00,2024-07-20 00:00:00+00:00,short,66653.5,66627.9,2024.4879487154133,71714.71987178853,signal_flip,33,0.00038407585498144615,0.007026939999999998,0.0014,0.006011015854981444
2024-07-20 00:00:00+00:00,2024-08-03 00:00:00+00:00,long,66627.9,60129.87792553631,2599.2088297854725,60129.87792553631,stop,14,-0.09752704309251355,-0.0026713300000000004,0.0022,-0.10239837309251354
2024-08-04 00:00:00+00:00,2024-08-05 00:00:00+00:00,long,60684.5,54158.809133803254,2610.2763464786995,54158.809133803254,stop,1,-0.10753472247767958,0.0,0.0022,-0.10973472247767957
2024-08-06 00:00:00+00:00,2024-08-07 00:00:00+00:00,short,54003.5,55991.3,3190.6367477290833,61980.09186932271,signal_flip,1,-0.03680872536039336,0.0,0.0014,-0.03820872536039336
2024-08-07 00:00:00+00:00,2024-08-08 00:00:00+00:00,long,55991.3,55102.9,3182.348408605577,48035.42897848606,signal_flip,1,-0.015866750727345166,0.0,0.0014,-0.017266750727345164
2024-08-08 00:00:00+00:00,2024-08-09 00:00:00+00:00,short,55102.9,61659.8,3182.123522276607,63058.20880569152,signal_flip,1,-0.11899373717172783,0.0,0.0014,-0.12039373717172783
2024-08-09 00:00:00+00:00,2024-08-14 00:00:00+00:00,long,61659.8,60550.4,3530.886127828278,52832.58468042931,signal_flip,5,-0.017992273734264486,-6.542e-05,0.0014,-0.019457693734264484
2024-08-14 00:00:00+00:00,2024-09-05 00:00:00+00:00,short,60550.4,57944.8,3287.288236411437,68768.6205910286,signal_flip,22,0.04303192051580169,-8.665999999999985e-05,0.0014,0.04154526051580169
2024-09-05 00:00:00+00:00,2024-09-07 00:00:00+00:00,long,57944.8,53927.7,2581.1160322880573,51492.00991927986,signal_flip,2,-0.06932632436387744,-3.7069999999999996e-05,0.0014,-0.07076339436387744
2024-09-07 00:00:00+00:00,2024-09-14 00:00:00+00:00,short,53927.7,60456.2,2726.546476819804,60744.066192049504,signal_flip,7,-0.12106023435080673,-0.0006139100000000001,0.0014,-0.12307414435080673
2024-09-14 00:00:00+00:00,2024-09-17 00:00:00+00:00,long,60456.2,58187.0,2496.2753544310376,54215.511613922405,signal_flip,3,-0.037534611834683575,-0.0001264,0.0014,-0.03906101183468357
2024-09-17 00:00:00+00:00,2024-09-18 00:00:00+00:00,short,58187.0,60281.0,2311.122213442052,63964.80553360513,signal_flip,1,-0.03598741987041779,0.0,0.0014,-0.03738741987041779
2024-09-18 00:00:00+00:00,2024-09-23 00:00:00+00:00,long,60281.0,63558.5,2414.3420553390483,54245.14486165238,signal_flip,5,0.05437036545511853,-0.00067586,0.0014,0.05229450545511853
2024-09-23 00:00:00+00:00,2024-09-25 00:00:00+00:00,short,63558.5,64243.2,2222.7339738520427,69115.33493463011,signal_flip,2,-0.01077275266093437,5.037e-05,0.0014,-0.01212238266093437
2024-09-25 00:00:00+00:00,2024-12-22 00:00:00+00:00,long,64243.2,97261.7,2203.0940896989555,58735.46477575261,signal_flip,88,0.513961010659494,-0.029985320000000017,0.0014,0.4825756906594939
2024-12-22 00:00:00+00:00,2024-12-25 00:00:00+00:00,short,97261.7,98626.9,4406.678236081969,108278.39559020492,signal_flip,3,-0.01403635757960222,0.0005898100000000001,0.0014,-0.01484654757960222
2024-12-25 00:00:00+00:00,2024-12-28 00:00:00+00:00,long,98626.9,94258.9,4418.424484209942,87580.83878947514,signal_flip,3,-0.044288120178166406,-0.00055865,0.0014,-0.046246770178166405
2024-12-28 00:00:00+00:00,2025-01-03 00:00:00+00:00,short,94258.9,96967.6,4274.250325003368,104944.52581250842,signal_flip,6,-0.02873680893793596,0.00136762,0.0014,-0.02876918893793596
2025-01-03 00:00:00+00:00,2025-01-04 00:00:00+00:00,long,96967.6,98145.7,3810.8354753040803,87440.5113117398,signal_flip,1,0.012149418981185378,0.0,0.0014,0.010749418981185378
2025-01-04 00:00:00+00:00,2025-01-05 00:00:00+00:00,short,98145.7,98173.2,3744.8829413537887,107507.90735338446,signal_flip,1,-0.0002801956682768578,0.0,0.0014,-0.0016801956682768577
2025-01-05 00:00:00+00:00,2025-01-06 00:00:00+00:00,long,98173.2,98340.2,3571.869874114232,89243.52531471441,signal_flip,1,0.0017010752425305482,0.0,0.0014,0.0003010752425305482
2025-01-06 00:00:00+00:00,2025-01-07 00:00:00+00:00,short,98340.2,102180.5,3432.8505973917877,106922.32649347947,signal_flip,1,-0.03905117134193344,0.0,0.0014,-0.04045117134193344
2025-01-07 00:00:00+00:00,2025-01-08 00:00:00+00:00,long,102180.5,96920.2,3514.1755547209455,93395.06111319763,signal_flip,1,-0.0514804683868253,0.0,0.0014,-0.0528804683868253
2025-01-08 00:00:00+00:00,2025-01-18 00:00:00+00:00,short,96920.2,104042.6,3735.241586526593,106258.30396631648,signal_flip,10,-0.07348726065360997,0.00150052,0.0014,-0.07338674065360996
2025-01-18 00:00:00+00:00,2025-02-03 00:00:00+00:00,long,104042.6,97664.5,3886.5361822815626,94326.2595442961,signal_flip,16,-0.06130277405601173,-0.0035596300000000003,0.0014,-0.06626240405601172
2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,short,97664.5,101293.6,4180.037684546019,108114.59421136505,signal_flip,1,-0.0371588448207896,0.0,0.0014,-0.0385588448207896
2025-02-04 00:00:00+00:00,2025-02-05 00:00:00+00:00,long,101293.6,97710.0,4690.442135649874,89567.49466087532,signal_flip,1,-0.035378345719769125,0.0,0.0014,-0.03677834571976912
2025-02-05 00:00:00+00:00,2025-02-08 00:00:00+00:00,short,97710.0,96454.5,4757.503411674884,109603.75852918721,signal_flip,3,0.012849247774025177,0.00027990000000000003,0.0014,0.011729147774025176
2025-02-08 00:00:00+00:00,2025-02-15 00:00:00+00:00,long,96454.5,97445.2,4551.316798633279,85076.2080034168,signal_flip,7,0.010271164124016994,-0.00086391,0.0014,0.008007254124016993
2025-02-15 00:00:00+00:00,2025-03-29 00:00:00+00:00,short,97445.2,84380.8,3900.09086968806,107195.42717422015,signal_flip,42,0.13406919991954447,0.0034671299999999997,0.0014,0.13613632991954447
2025-03-29 00:00:00+00:00,2025-03-30 00:00:00+00:00,long,84380.8,82604.8,3480.671478388139,75679.12130402966,signal_flip,1,-0.021047442072130152,0.0,0.0014,-0.02244744207213015
2025-03-30 00:00:00+00:00,2025-04-10 00:00:00+00:00,short,82604.8,82587.9,3445.5306585032713,91218.62664625818,signal_flip,11,0.00020458859533596996,0.0012016999999999998,0.0014,6.288595335969668e-06
2025-04-10 00:00:00+00:00,2025-04-11 00:00:00+00:00,long,82587.9,79560.3,4203.539843568365,72079.05039107909,signal_flip,1,-0.03665912318874789,0.0,0.0014,-0.038059123188747886
2025-04-11 00:00:00+00:00,2025-04-13 00:00:00+00:00,short,79560.3,85237.9,4209.7798547420525,90084.74963685514,signal_flip,2,-0.07136222462710662,0.00014682,0.0014,-0.07261540462710661
2025-04-13 00:00:00+00:00,2025-04-14 00:00:00+00:00,long,85237.9,83713.8,4209.112731894933,74715.11817026266,signal_flip,1,-0.01788054374873139,0.0,0.0014,-0.01928054374873139
2025-04-14 00:00:00+00:00,2025-04-15 00:00:00+00:00,short,83713.8,84553.9,4130.497536759581,94040.04384189895,signal_flip,1,-0.010035382457850333,0.0,0.0014,-0.011435382457850333
2025-04-15 00:00:00+00:00,2025-04-19 00:00:00+00:00,long,84553.9,84421.0,3987.1834269910396,74585.94143252239,signal_flip,4,-0.001571778475031834,-0.00033685,0.0014,-0.0033086284750318343
2025-04-19 00:00:00+00:00,2025-04-20 00:00:00+00:00,short,84421.0,85046.9,3454.3584042662196,93056.89601066554,signal_flip,1,-0.0074140320536358745,0.0,0.0014,-0.008814032053635875
